number_of_vehicles,number_of_casualties,day_of_week,time,local_authority_district,speed_limit,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,road_surface_conditions,urban_or_rural_area,sex_of_casualty,age_band_of_casualty,casualty_severity,casualty_home_area_type,casualty_imd_decile,Year,Month,Day,wind_conditions,weather_conditions_Fine,weather_conditions_Fog or mist,weather_conditions_Other,weather_conditions_Raining,weather_conditions_Snowing,casualty_type_Car driver,casualty_type_Car front seat passenger,casualty_type_Car rear seat passenger,casualty_type_Cyclist,casualty_type_Goods vehicle driver,casualty_type_Goods vehicle passenger,casualty_type_Motorcycle passenger,casualty_type_Motorcycle rider,casualty_type_Other vehicle occupant,casualty_type_Pedestrian,casualty_type_Public transport driver,casualty_type_Public transport passenger
2,1,2,9,3,30,0,0,0,1,0,1,10,0,0,6,2022,3,30,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,1,7,2,40,1,0,0,0,0,1,8,1,0,0,2018,4,24,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,5,0,30,0,1,1,0,0,0,3,0,1,0,2020,1,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,17,3,30,1,0,0,0,0,0,5,1,0,9,2020,9,15,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,1,15,3,30,1,0,0,1,0,1,0,1,0,0,2019,12,10,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3,1,1,15,1,70,1,0,0,0,1,0,9,0,0,4,2022,6,14,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,4,16,1,30,1,1,0,0,0,1,7,0,1,0,2020,10,23,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,0,14,3,30,0,0,0,1,0,0,6,0,0,1,2020,12,28,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,16,1,70,1,0,0,0,1,0,7,0,0,0,2019,10,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,16,1,70,1,0,0,0,1,0,7,0,0,0,2019,10,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,17,1,40,1,0,0,0,1,0,4,0,0,0,2018,7,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,15,0,30,1,0,0,0,0,1,2,0,0,3,2019,11,18,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0,14,1,30,1,0,0,0,0,1,5,0,0,0,2020,6,8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,4,12,0,30,0,0,0,0,0,0,9,0,0,0,2020,11,13,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,1,17,0,30,0,0,0,1,0,1,5,0,0,1,2019,6,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,18,3,30,0,0,1,0,0,0,6,0,1,0,2019,11,22,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,23,2,30,0,0,1,1,0,0,6,0,0,1,2022,10,20,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,13,1,30,0,0,0,0,0,0,3,0,0,4,2020,8,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,2,12,3,30,0,0,0,0,1,1,3,1,0,7,2020,6,24,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,7,10,1,30,1,0,0,0,0,1,6,0,0,6,2021,11,7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,21,2,30,0,0,1,0,0,0,5,0,0,6,2022,9,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,10,3,30,0,0,0,0,0,0,7,0,1,0,2021,2,20,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,2,4,17,1,30,0,0,0,0,0,1,6,0,0,3,2021,8,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,17,1,30,0,0,0,0,0,1,6,0,0,3,2021,8,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,3,10,0,30,0,0,0,0,1,0,7,0,1,0,2021,2,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,2,3,10,0,30,0,0,0,0,1,0,7,0,1,0,2021,2,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,2,12,3,30,1,0,0,0,0,1,5,0,1,0,2019,10,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,18,3,20,0,0,0,0,0,1,8,0,0,9,2021,3,29,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,3,6,2,60,0,0,2,1,1,0,7,0,1,0,2022,11,24,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,3,6,2,60,0,0,2,1,1,0,7,0,1,0,2022,11,24,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,14,0,70,1,0,0,0,1,0,7,0,0,6,2021,4,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,2,15,3,30,1,0,0,0,0,0,0,0,0,5,2019,3,13,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,4,11,2,30,0,0,0,0,0,1,8,0,0,1,2019,6,21,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,2,0,1,70,0,0,1,1,1,1,6,0,1,0,2019,8,28,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,2,2,0,1,70,0,0,1,1,1,1,6,0,1,0,2019,8,28,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,0,17,3,40,0,1,1,0,0,0,7,1,1,0,2018,2,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,17,1,30,0,0,0,0,1,0,4,0,1,4,2021,7,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,4,22,2,30,1,0,1,0,1,0,6,0,0,0,2018,9,28,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,10,3,30,1,0,0,0,0,1,9,0,1,0,2018,6,21,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,0,16,3,30,0,0,0,1,0,0,8,0,0,2,2021,6,28,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,7,9,1,70,0,0,0,0,1,1,6,0,1,5,2018,7,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,12,3,50,0,0,0,1,1,0,8,1,1,0,2022,2,5,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,3,9,0,30,0,0,0,0,0,0,6,0,1,9,2020,2,6,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,5,3,30,0,1,2,0,0,0,3,0,0,6,2021,10,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,17,3,30,0,0,1,1,0,1,0,1,1,0,2020,11,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,5,19,1,60,0,0,2,0,1,0,10,1,1,4,2018,2,24,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,9,3,30,0,0,0,1,0,0,9,1,0,1,2018,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,1,9,0,40,1,0,0,1,0,1,7,0,0,0,2021,12,14,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,12,3,30,0,0,0,0,0,0,10,0,0,9,2018,10,25,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,1,16,3,30,1,0,0,0,0,1,6,1,0,5,2021,3,23,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,1,18,3,30,0,1,1,0,0,0,8,0,1,0,2022,9,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,2,16,3,30,0,0,0,0,0,0,7,0,0,0,2019,9,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,18,3,30,1,1,1,1,0,0,4,1,1,0,2022,1,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,3,8,0,30,0,0,0,0,1,0,4,0,1,0,2019,4,25,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,5,2,60,1,0,2,0,1,0,4,1,0,0,2019,12,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,4,13,3,30,0,0,0,0,0,0,3,0,0,2,2019,4,12,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,2,18,3,30,0,1,1,1,0,0,4,0,1,0,2020,10,21,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,4,15,3,30,0,1,0,0,0,0,2,0,1,0,2021,11,19,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,4,6,2,40,0,0,0,1,1,0,3,1,0,5,2021,6,25,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,4,16,3,30,0,1,1,0,0,0,5,1,1,0,2022,11,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,2,17,3,30,1,0,1,0,0,1,6,1,1,0,2018,1,24,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,3,2,17,3,30,1,0,1,0,0,1,6,1,1,0,2018,1,24,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,3,2,17,3,30,1,0,1,0,0,1,6,1,1,0,2018,1,24,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,2,5,12,3,40,0,0,0,0,0,1,6,0,1,0,2022,8,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,5,12,3,40,0,0,0,0,0,1,6,0,1,0,2022,8,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,4,15,3,30,0,1,0,0,0,1,2,0,1,0,2022,5,27,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,0,18,3,30,1,0,1,1,0,0,4,0,0,2,2022,12,19,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,3,13,0,30,0,0,0,0,0,1,10,0,0,0,2018,10,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,3,0,1,30,1,0,1,1,1,0,5,1,1,5,2019,12,12,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,17,3,30,0,0,0,0,0,1,10,1,0,3,2018,6,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,12,2,40,1,1,0,0,1,1,5,0,1,0,2019,6,27,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,3,18,3,40,0,0,1,1,0,0,10,1,0,6,2018,1,4,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,23,3,30,1,0,0,0,0,0,7,0,1,0,2019,4,29,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,23,3,30,1,0,0,0,0,0,7,0,1,0,2019,4,29,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,16,3,30,1,0,2,0,0,1,8,0,1,0,2019,9,16,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,11,0,60,0,0,0,0,1,1,5,0,0,0,2020,3,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,2,6,0,30,1,0,0,0,0,0,7,1,0,0,2021,9,15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,2,6,0,30,1,0,0,0,0,0,7,1,0,0,2021,9,15,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,2,3,30,1,0,1,2,0,1,5,0,0,0,2022,12,11,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,1,2,8,3,30,1,0,0,0,0,0,1,0,1,0,2020,1,29,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,0,14,3,30,0,1,0,0,0,1,6,0,0,6,2019,7,8,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,3,22,1,40,0,0,1,1,0,1,5,0,1,0,2019,12,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,3,22,1,40,0,0,1,1,0,1,5,0,1,0,2019,12,19,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,17,3,40,0,0,0,0,1,0,7,0,1,3,2019,8,12,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,3,21,1,30,1,0,1,1,0,0,4,1,0,1,2018,1,11,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,3,9,1,60,0,0,0,0,1,1,7,0,1,4,2018,9,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,2,17,1,60,0,0,2,2,1,0,3,0,1,0,2020,12,30,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,2,2,17,1,60,0,0,2,2,1,0,3,0,1,0,2020,12,30,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,3,10,2,30,0,0,0,0,0,0,3,0,0,6,2018,8,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,10,2,40,1,1,0,0,0,0,4,0,0,0,2019,4,15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,7,9,3,30,0,0,0,0,0,0,6,0,0,9,2020,6,21,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,15,1,30,1,1,0,1,0,0,9,0,0,5,2019,12,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,3,16,1,40,0,0,0,1,1,0,6,0,1,1,2018,9,6,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,12,3,30,0,0,0,0,0,0,8,0,0,0,2021,9,21,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,17,3,20,0,0,0,0,0,0,7,0,1,0,2018,5,22,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,7,18,3,30,0,1,0,0,0,1,8,0,1,0,2020,6,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,1,19,3,30,0,0,1,1,0,0,7,0,1,0,2019,6,4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,13,2,50,0,0,0,0,1,1,5,0,1,2,2019,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,13,2,50,0,0,0,0,1,1,5,0,1,2,2019,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,0,13,2,50,0,0,0,0,1,1,5,0,1,2,2019,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,2,17,1,30,0,0,0,0,0,0,1,0,0,0,2020,6,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,3,10,3,20,1,0,0,0,0,1,7,0,0,7,2020,3,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,4,12,3,30,1,0,0,0,0,1,4,0,1,0,2021,11,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,16,0,70,1,0,0,0,1,1,8,0,0,1,2021,10,30,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1,0,15,0,30,1,0,0,0,0,1,1,0,1,0,2020,10,26,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,7,21,1,30,0,0,1,0,0,0,6,0,0,2,2020,12,27,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,3,15,2,30,1,0,0,0,0,1,7,0,0,8,2021,11,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,10,2,30,0,0,0,0,0,0,1,0,0,3,2018,7,23,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,3,18,2,30,0,0,0,0,1,0,5,0,1,2,2020,4,23,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,2,9,2,30,0,0,0,1,0,0,10,1,1,1,2019,6,19,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,1,16,2,60,0,0,0,0,1,0,5,0,0,4,2018,4,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,1,16,2,60,0,0,0,0,1,0,5,0,0,4,2018,4,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,17,3,30,0,1,0,0,0,1,6,0,0,1,2018,3,21,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,14,3,30,0,1,0,0,0,0,5,0,0,5,2022,9,23,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,1,2,9,1,40,0,0,0,0,1,0,8,1,0,1,2019,8,28,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,2,15,2,30,1,0,0,0,0,0,0,0,0,3,2020,6,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,20,3,50,0,0,1,1,0,0,6,1,1,0,2021,10,12,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,15,1,30,1,0,0,0,0,0,8,0,0,1,2018,9,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,2,8,2,30,0,0,0,1,0,0,6,0,1,1,2018,2,14,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,9,3,30,0,0,0,0,0,0,6,0,0,1,2020,4,27,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,2,12,2,30,1,0,0,1,1,1,8,1,1,7,2020,12,16,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,18,0,30,1,0,1,0,0,0,4,0,0,1,2020,10,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,4,8,1,30,0,0,0,0,0,1,7,1,0,4,2021,2,26,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,5,20,3,30,0,0,1,0,0,0,4,0,1,0,2020,1,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,16,2,40,0,0,0,0,1,1,5,1,0,1,2020,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,16,2,40,0,0,0,0,1,1,5,1,0,1,2020,3,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,15,2,30,0,1,0,0,0,0,9,1,0,0,2021,11,19,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,3,9,3,30,0,1,0,0,0,0,6,0,1,0,2022,9,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
